time	gx	gy	gz	ax	ay	az	p	y	r	tmp	pressure	alt	lat	lon	alt	lat	alt gps	sat	speed	pps
1181521,0.10,-0.05,0.06,0.04,-0.06,0.51,-6.53,-4.48,-16.96,23.17,101527.80,-17.37,0.00,0.00,0.000000,0.000000,0,
1181713,0.01,0.01,-0.14,0.04,-0.06,0.51,-6.53,-4.47,-16.98,23.17,101525.62,-17.21,0.00,0.00,0.000000,0.000000,0,
1181906,-0.03,0.10,0.01,0.04,-0.06,0.51,-6.53,-4.43,-16.98,23.17,101529.06,-17.37,0.00,0.00,0.000000,0.000000,0,
1182099,-0.02,-0.28,-0.08,0.04,-0.06,0.51,-6.51,-4.44,-16.99,23.17,101528.12,-17.21,0.00,0.00,0.000000,0.000000,0,
1182294,0.04,0.01,-0.05,0.04,-0.06,0.51,-6.54,-4.44,-17.01,23.17,101530.92,-17.35,0.00,0.00,0.000000,0.000000,0,
1182489,0.03,-0.10,0.15,0.04,-0.06,0.51,-6.53,-4.45,-17.02,23.17,101529.37,-17.40,0.00,0.00,0.000000,0.000000,0,
1182686,-0.08,-0.03,-0.09,0.04,-0.06,0.51,-6.54,-4.48,-17.02,23.17,101528.35,-17.22,0.00,0.00,0.000000,0.000000,0,
1182883,0.01,0.01,-0.11,0.04,-0.06,0.50,-6.53,-4.47,-17.03,23.16,101528.81,-17.25,0.00,0.00,0.000000,0.000000,0,
1183081,0.04,0.15,-0.00,0.04,-0.06,0.51,-6.53,-4.48,-17.04,23.16,101529.58,-17.34,0.00,0.00,0.000000,0.000000,0,
1183281,-0.02,0.32,-0.08,0.04,-0.06,0.50,-6.55,-4.45,-17.04,23.16,101526.72,-17.13,0.00,0.00,0.000000,0.000000,0,
1183481,-0.08,-0.08,-0.05,0.04,-0.06,0.51,-6.52,-4.43,-17.05,23.15,101525.03,-17.04,0.00,0.00,0.000000,0.000000,0,
1183683,0.09,-0.02,0.01,0.04,-0.06,0.50,-6.51,-4.42,-17.04,23.15,101527.42,-17.17,0.00,0.00,0.000000,0.000000,0,
